((	Q-AB	DQO-AB DBO-AB SST-AB NKT-AB NH4-AB PH-AB COND-AB TERB-AB CL-AB Q-SP1 DQO-SP1 DBO-SP1 SST-SP1 Q-SP3 DQO-SP3 DBO-SP3 SST-SP3 DQO-AT DBO-AT SST-AT NKT-AT NH4-AT NO2-AT NO3-AT PH-AT COND-AT TERB-AT CL-AT DQO-EMIS DBO-EMIS SST-EMIS V30-B LM-B IVF SSVLM-B SST-R CM TRC ESC-B FLOC ASP-AT ASP-FLOC ZOO 4.000000000 021N/THIO 41 MICO FILAM NFILAM ASPID EUPL VORT EPIST OPER CIL-CAR GPROTO-DOMI BIODIV-MIC G-FLAG P-FLAG AMEB AMEBES-TECA ROTIFERS CLASSE	))
((	17452	833	350	407	?	?	7.74	1323	110	192	10528	497	252	81	6924	343	173	42	34	3	4	?	?	0.08	0.53	7.74	1323	3	182	157	70	19.1	858	2.47	347	1.95	4.84	0.36	9.43	2	?	3	4	3	0	1	2	0	zoo	3	1	0	2	2	2	0	sessils	6	0	0	1	0	1	c11	))
((	13504	1024	454	362	?	?	7.72	1488	150	?	10090	448	266	84	3414	374	189	42	44	3	6	?	?	0.03	0.83	7.89	1228	3.3	?	127	50	15.1	955	3.44	278	2.58	6.66	0.26	13.59	1	?	3	3	2	1	0	3	0	v_41	3	2	0	3	3	3	0	sessils	5	0	0	0	0	1	c11	))
((	15682	1230	?	439	?	?	7.68	1381	175	?	10917	564	?	85	4765	480	?	63	68	?	9	?	?	?	?	8.08	1269	6	?	170	?	24	?	?	?	?	?	?	?	2	fangflotant	2	?	1	4	1	1	0	noc	4	2	0	2	3	0	1	sessils	4	0	0	0	0	0	c2	))
((	15642	?	372	?	57	34	?	?	?	?	9362	?	306	?	6280	?	228	?	?	7	?	11	6	?	?	?	?	?	?	?	96	?	900	1.9	474	1.42	4.82	0.5	3.55	2	?	2	?	0	3	1	1	0	noc	3	?	0	?	?	?	0	cap	?	0	0	0	0	0	c2	))
((	11029	691	335	315	?	?	7.8	1328	140	?	8334	376	253	71	2695	310	165	65	31	5	6	?	?	?	?	7.83	1111	3	?	99	44	20.4	970	2.14	453	1.82	5.35	?	22.22	2	fangflotant	3	2	4	2	0	4	0	zoo_41	3	1	0	?	3	0	1	sessils	5	0	0	1	0	1	c2	))
((	10910	1146	?	477	?	?	7.73	1368	175	?	9102	518	?	73	1808	375	?	49	93	?	10	?	?	?	?	7.76	1192	8	?	140	?	16.5	?	?	?	?	?	?	?	1	?	2	4	2	1	0	2	1	zoo_41	4	2	1	?	1	2	0	sessils	5	0	0	0	0	1	c2	))
((	16246	856	?	316	?	?	7.85	1449	140	?	9985	494	?	62	6261	345	?	35	54	?	6	?	?	?	?	7.68	1277	4	?	184	?	18	590	1.46	404	1.19	3.84	?	3.02	2	?	2	?	0	4	1.5	0	0	noc	2	?	0	?	?	?	0	cap	?	0	0	0	0	0	c2	))
((	5762	535	307	236	46	23	7.69	1149	115	?	3388	326	186	70	2374	?	?	?	43	6	5	?	?	?	?	7.6	1035	3	?	43	6	5	310	1	310	0.86	1.7	0.21	?	1	?	3	?	1	0	0	0	0	cap	1	1	0	1	?	0	1	pflag	6	1	2	1	0	2	c3	))
((	10662	850	?	380	?	?	7.37	1131	160	?	10662	450	?	102	0	0	0	0	134	?	42	?	?	?	?	7.7	1156	20	?	134	?	42	?	?	?	?	?	?	?	1	?	1	?	0	2	3	0	0	thio	2	?	0	?	?	0	0	cap	?	0	0	0	0	0	c9	))
((	9860	609	390	220	59	36	7.73	1295	125	?	6952	443	327	70	2908	350	283	60	40	6	7	3.5	2.2	0.5	5	7.67	1157	3	?	131	88	22.6	990	1.81	547	1.52	5.41	0.42	8.73	2	?	2	2	0	0	0	0	3	mico	1	2	0	?	?	0	4	cilcar	3	3	0	0	0	0	c10	))
((	10969	603	?	214	?	?	7.46	1064	120	?	10969	206	?	59	0	0	0	0	57	?	18	?	?	?	?	7.5	917	8	?	57	?	18	?	?	?	?	?	?	?	1	?	1	?	0	0	0	0	0	cap	0	2	0	2	2	?	0	sessils_crawling	4	0	0	0	0	1	c5	))
((	6970	491	258	198	?	?	7.65	1409	115	?	6970	164	87	46	0	0	0	0	33	7	7	?	?	?	?	7.02	862	5	?	33	7	7	570	1.47	388	1.26	3.16	0.14	8.67	3	?	2	0	3	0	0	0	3	zoo_mico	4	1	2	3	3	3	1	sessils	7	?	?	?	0	1	c5	))
((	6197	992	?	400	?	?	7.78	1358	160	?	6197	420	?	92	0	0	0	0	30	?	5	?	?	?	?	7.24	1227	3.4	?	30	?	5	?	?	?	?	?	?	?	2	?	2	?	1	3	1	1	0	noc	4	2	2	1	3	0	2	sessils	6	0	1	0	0	2	c15	))
((	5554	508	330	219	?	?	7.62	1281	125	?	5554	303	200	67	0	0	0	0	49	4.5	7.2	?	?	?	?	7.62	1106	3.6	?	49	4.5	7.2	963	2.08	463	1.76	3.43	0.18	19.72	3	?	2	1	3	0	0	0	3	zoo_mico	3	1	0	3	3	3	2	sessils	6	0	0	0	0	1	c19	))
((	23394	290	?	180	?	?	7.67	988	98	?	12530	140	?	44	10864	?	?	?	25	?	8	?	?	?	?	7.3	864	4	?	25	?	8	280	1.2	233	0.95	3.19	?	8.72	1	?	2	4	0	0	0	0	0	cap	2	?	0	2	2	2	2	sessils	7	1	0	1	0	1	c4	))
((	8435	590	319	316	?	?	8.16	1542	140	305	8435	277	170	67	0	0	4	0	39	4	4.6	?	?	?	?	7.66	1100	3	193	39	4	4.6	920	1.96	469	1.68	5.94	0.24	7.58	3	desfloculacio	2	2	1	3	1	1	0	noc	4	?	?	2	3	0	0	pflag	4	0	4	1	0	1	c1	))
((	8870	763	395	304	57	34	7.98	1382	135	219	8870	407	264	66	0	0	5	0	33	5	7	18	13	?	?	7.81	1146	3	194	33	5	7	910	2.09	435	1.73	3.86	0.37	4.35	2	fangflotant	2	2	1	3	2	2	0	noc	4	1	0	2	2	0	0	sessils	4	0	1	0	0	1	c1	))
((	6524	820	352	343	?	?	8	1622	140	277	6524	360	224	64	0	0	6	0	41	6	6.4	?	?	?	?	7.74	1366	5	227	41	6	6.4	920	2.02	455	1.76	4.23	0.24	14.88	2	?	2	?	0	4	0	0	0	noc	?	?	?	?	?	0	0	cap	?	0	0	0	0	0	c1	))
((	9197	1056	565	258	?	?	7.33	1253	150	?	9197	642	340	112	0	0	0	0	70	8	9	?	?	?	?	7.86	1148	4	?	70	8	9	315	1.69	186	1.07	3.21	0.41	8.23	1	?	2	?	0	0	0	0	0	cap	0	?	0	?	?	?	0	cap	?	0	0	0	0	0	c1	))
((	7623	726	?	270	?	?	7.56	1420	95	?	7623	505	?	81	0	0	0	0	61	?	11	?	?	?	?	7.59	1385	10	?	61	?	11	?	?	?	?	?	?	?	1	desfloculacio	2	2	1	1	0	0	0	cap	2	?	?	?	?	?	0	cap	?	0	0	0	0	0	c1	))
((	6475	874	?	490	?	?	7.79	1349	200	?	6475	366	?	76	0	0	0	0	51	?	11	?	?	?	?	7.72	1245	5	?	51	?	11	?	?	?	?	?	?	?	1	desfloculacio	1	2	2	0	0	0	3	mico	2	1	0	?	0	0	0	amebteca_rotifers	3	0	0	2	0	2	c1	))
((	9029	850	?	276	?	?	7.63	1260	140	?	8100	505	?	88	929	?	?	?	120	?	35	?	?	?	?	7.64	1137	10	?	160	?	40.5	?	?	?	?	?	?	?	2	?	2	?	0	0	0	0	4	mico	1	?	0	?	?	0	0	cap	?	0	0	0	0	0	c1	))
((	9880	690	468	340	?	?	7.54	1338	130	?	9880	414	281	78	0	0	0	0	43	5	8	?	?	?	?	7.2	1113	5	?	43	5	8	803	1.99	404	1.69	3.65	0.47	7.87	1	desfloculacio	1	3	3	0	0	3	0	zoo_41	2	2	1	2	1	1	0	sessils_crawling	7	0	0	1	0	1	c1	))
((	11326	764	?	295	?	?	7.42	1200	100	?	8548	450	?	69	2778	340	?	42	60	?	5	?	?	?	?	7.35	1100	5	?	123	?	14	380	1.48	257	?	4.66	?	5.32	4	?	0	?	0	4	1	0	0	noc	2	?	?	?	?	?	0	pflag	?	0	4	0	0	0	c17	))
((	11187	621	309	336	?	?	7.55	1378	150	?	7026	387	220	62	4161	?	87	?	30	9	6	?	?	?	?	7.95	1240	3	?	163	87	26.8	270	1.71	158	1.32	4.07	0.28	3.93	1	?	3	5	1	1	2	0	0	thio	3	1	0	3	3	0	1	sessils	5	0	0	0	0	2	c11	))
((	16524	757	?	207	?	?	7.65	1151	122	?	11286	541	?	94	5238	370	?	54	40	?	2	?	?	?	?	7.65	1151	2	?	145	?	18.5	?	?	?	?	?	?	?	1	?	3	4	3	1	0	2	0	zoo	3	2	0	2	2	2	0	sessils_crawling	4	0	0	0	0	0	c11	))
((	12217	827	407	292	?	?	7.79	1474	140	?	9817	456	278	88	2400	332	192	45	44	2	5	?	?	?	?	7.27	1150	3.2	?	101	39	12.9	945	3.54	267	2.9	6.51	0.26	11.02	1	?	2	?	3	0	1	3	0	zoo_41	3	1	0	1	3	2	0	sessils	6	0	1	1	0	1	c11	))
((	14810	894	?	392	?	?	7.67	1388	150	?	9840	516	?	66	4970	425	?	44	54	?	7	?	?	?	?	7.85	1204	5	?	158	?	17	930	1.88	495	?	4.95	?	4.77	2	fangflotant	2	?	0	4	1	1	0	noc	3	2	0	?	2	0	0	sessils_crawling	3	0	0	0	0	1	c2	))
((	15464	661	330	244	?	?	7.51	1174	130	?	9701	409	242	53	5763	325	221	36	43	7	4.2	?	?	?	?	7.9	1081	4	?	151	37	15	870	1.89	460	1.44	4.54	0.41	3.67	2	?	2	?	0	2.5	1	2	0	noc	3	?	0	?	?	?	0	cap	?	0	0	0	0	0	c2	))
((	10979	647	?	323	?	?	7.62	1359	160	?	6858	393	?	69	4121	310	?	65	55	?	11	?	?	?	?	7.77	1133	7	?	151	?	31.3	?	?	?	?	?	?	?	2	?	3	?	4	1	1	3	0	zoo	4	?	?	?	?	0	0	cap	?	0	0	0	0	0	c2	))
((	13345	1305	439	647	?	?	7.79	1363	210	?	9062	517	249	84	4283	400	210	48	64	9	10	?	?	?	?	7.85	1206	7	?	172	74	22.2	960	3.43	280	2.74	7.32	0.21	6.84	2	?	2	4	2	1	1	1	0	zoo	4	2	?	1	1	1	0	cap	6	0	0	1	0	1	c2	))
((	12227	788	521	356	54	32	7.69	1293	145	?	7848	403	248	55	4379	376	78	37	36	11	6	5	5	?	?	7.95	1134	3	?	158	78	17.1	430	3.34	129	2.53	5.33	0.19	2.98	1	?	2	4	0	2	0	0	1	noc	2	0	0	1	4	0	2	sessils	4	0	0	0	0	1	c2	))
((	13454	540	232	198	?	?	7.51	849	110	?	8961	228	90	64	4493	?	?	?	37	4	6	?	?	?	?	7.39	720	3	?	37	4	6	?	?	?	?	?	?	?	1	?	2	?	0	0	0	0	0	cap	?	?	?	?	?	?	0	cap	?	0	0	0	0	0	c3	))
((	9395	708	458	403	55	47	7.38	1196	130	195	9395	495	327	101	0	0	0	0	124	32	34	33	21	?	?	7.76	1190	18	199	124	32	34	950	1.09	872	?	2.17	0.94	10.24	1	?	0	0	0	2	3	0	0	thio	2	4	0	?	1	0	0	crawling	3	0	0	0	0	1	c9	))
((	9603	566	?	240	?	?	7.59	1274	125	?	7032	453	?	82	2571	400	?	70	34	?	10	?	?	?	?	7.55	1129	6	?	132	?	26.1	?	?	?	?	?	?	?	1	?	2	?	1	0	0	0	2	mico	2	3	0	?	?	0	3	crawling_cilcar	5	3	0	0	1	2	c10	))
((	6435	527	319	170	?	?	7.54	1255	100	?	6435	407	245	65	0	0	0	0	60	12	15	?	?	?	?	7.58	961	6.2	?	60	12	15	70	0.58	121	0.49	1.01	0.91	?	0	?	1	2	0	0	0	0	0	cap	1	2	0	1	2	?	1	sessils_crawling	7	2	0	1	0	1	c5	))
((	10009	933	423	428	?	?	7.66	1354	155	214	10009	480	241	140	0	0	0	0	100	12	24	?	?	?	?	7.86	1279	15	216	100	12	24	970	1.77	548	1.48	4.71	0.45	3.27	2	desfloculacio	1	?	0	2	4	0	0	thio	2	2	0	2	2	0	0	sessils_crawling	4	0	0	0	0	1	c14	))
((	6801	601	347	240	49	36	8.03	1432	130	?	6801	448	256	129	0	0	0	0	40	10	6.2	8.6	6.9	?	?	7.72	1253	3.7	?	40	10	6.2	850	1.74	489	1.51	4.56	0.33	10.77	2	?	2	2	1	4	1	1	0	noc	4	?	1	1	2	0	1	pflag	6	0	3	2	0	2	c15	))
((	9217	563	317	300	?	?	7.72	1154	130	?	9217	252	150	64	0	0	0	0	36	4.3	9.6	?	?	?	?	7.58	1151	2.6	?	36	4.3	9.6	980	1.92	510	1.61	3.44	0.24	12.5	4	desfloculacio_desnitrificacio	0	?	3	0	0	0	3	zoo_mico	2	2	0	2	2	2	1	sessils_crawling	7	1	2	1	0	0	c19	))
((	13563	755	345	293	?	?	7.33	9806	115	3360	7854	460	232	109	5709	?	?	?	65	10	13	?	?	?	?	7.46	1066	13	?	65	10	13	880	2.03	433	1.76	3.68	0.3	8.36	3	fangflotant_desfloculacio	0	1	3	2	1	0	2	zoo	4	1	0	2	2	2	0	sessils	5	0	0	0	0	1	c12	))
((	6574	486	?	176	?	?	7.89	1422	100	?	6574	300	?	85	0	0	0	0	34	?	4.8	?	?	?	?	7.27	1252	2	?	34	?	4.8	?	?	?	?	?	?	?	3	?	2	?	0	3	0	0	0	noc	?	?	?	?	?	0	0	cap	?	0	0	0	0	0	c1	))
((	10118	1052	?	425	?	?	7.71	1314	165	?	10118	394	?	190	0	0	0	0	44	?	5	?	?	?	?	7.73	1173	2.5	?	44	?	5	900	2.04	441	1.75	4.49	?	3.67	2	?	2	?	0	?	?	0	0	?	?	?	0	?	?	0	0	cap	?	0	0	0	0	0	c1	))
((	7712	150	70	144	?	?	?	?	?	?	7712	104	62	58	0	0	0	0	30	4	7	?	?	?	?	?	?	?	?	30	4	7	630	1.7	371	?	2.5	0.09	10.76	1	?	2	?	0	?	0	?	?	cap	?	?	?	?	?	?	0	cap	?	0	0	0	0	0	c1	))
((	6574	764	?	314	?	?	7.46	1544	150	?	6574	355	?	91	0	0	0	0	34	?	4	?	?	?	?	7.63	1252	4	?	34	?	4	?	?	?	?	?	?	?	2	fangflotant	2	?	2	3	1	0	0	noc	3	2	1	2	2	0	0	sessils_crawling	5	0	0	0	0	2	c1	))
((	7682	624	?	218	?	?	7.72	1252	125	?	7682	429	?	74	0	0	0	0	40	?	5	?	?	?	?	7.62	1139	3	?	40	?	5	?	?	?	?	?	?	?	1	?	2	?	0	0	0	0	0	cap	?	?	?	?	?	?	0	cap	?	0	0	0	0	0	c1	))
((	7069	926	373	319	67	38	7.78	1502	120	?	7069	387	220	89	0	0	0	0	41	9	6.2	13	7.5	?	?	7.73	1269	5	?	41	9	6.2	915	1.94	472	1.67	3.38	0.27	?	2	?	2	?	0	3	0	0	0	noc	1	?	?	?	?	0	0	cap	?	0	0	0	0	0	c1	))
((	6168	730	?	352	50	35	7.76	1384	180	196	6168	394	?	97	0	0	0	0	41	?	5.2	21	21	?	?	7.74	1274	3	188	41	?	5.2	280	1.26	222	1.07	2.34	?	26.18	2	fangflotant	2	?	2	2	0	0	0	zoo_noc	2	1	1	1	1	0	0	cap	4	0	0	0	0	0	c1	))
((	9068	608	381	250	53	34	7.64	1408	135	?	9068	393	265	85	0	0	0	0	47	2	4	7.6	2.7	0.19	1.2	7.3	1174	5	?	47	2	4	800	2.14	374	1.82	4.05	0.37	7.87	2	desnitrificacio	2	1	3	0	1	3	0	zoo_41	3	2	0	2	2	2	0	sessils_crawling	6	0	0	0	1	1	c1	))
((	10345	620	390	219	?	?	7.44	1172	120	?	7315	430	292	77	3030	205	125	35	95	15	15	?	?	?	?	7.25	1107	15	?	95	40	20.9	530	2.52	210	2.11	5.72	0.25	5.83	4	fangflotant	0	2	0	4	1	0	0	noc	2	?	?	?	2	1	0	pflag	3	0	4	0	0	1	c17	))
((	12553	1339	?	520	?	?	7.8	1320	200	?	9264	499	?	70	3289	374	?	50	57	?	10	?	?	0.02	0.56	7.87	1204	5	?	140	?	20.5	945	3.49	271	2.86	7.36	?	6.85	2	?	2	4	4	0	0	3	2	zoo	3	2	?	?	1	2	0	sessils_crawling	6	1	0	1	0	1	c11	))
((	17246	1150	376	290	74	46	7.79	1343	140	?	10167	670	269	71	7079	368	170	63	50	7	7	13	9.5	0.06	1.2	7.79	1343	4	?	181	74	30	898	2.6	345	2.13	5.16	0.35	10.03	1	?	3	?	3	0	0	2	0	zoo	2	?	0	?	?	?	0	cap	?	0	0	0	0	0	c11	))
((	14810	770	311	262	?	?	7.59	1436	130	?	10256	539	274	103	4554	430	214	62	46	3	9	?	?	?	?	7.33	1202	3.5	?	164	68	25.3	948	?	?	?	?	?	?	1	desnitrificacio	3	3	2	0	1	4	0	v_41	3	1	0	1	3	2	0	sessils	4	0	0	0	0	0	c11	))
((	15513	?	340	?	62	35	?	?	?	?	10383	?	289	?	5130	?	235	?	?	8	?	9	5	?	?	?	?	?	?	?	61	?	940	1.92	490	1.59	5.19	0.52	4.53	2	fangflotant	2	?	0	4	1	1	0	noc	3	2	0	?	2	0	0	sessils_crawling	3	0	0	0	0	1	c2	))
((	16939	757	?	322	?	?	7.68	1270	145	?	10830	513	?	74	6109	378	?	50	39	?	7.8	?	?	?	?	7.9	1139	5	?	153	?	30	?	?	?	?	?	?	?	2	?	2	?	0	2.5	1	2.5	0	noc_41	3	?	0	?	?	?	0	cap	?	0	0	0	0	0	c2	))
((	10801	653	422	69	?	?	7.58	1348	140	?	8309	444	264	60	2492	320	212	53	56	9	10	?	?	?	?	7.7	1136	5	?	117	56	19.9	980	2.33	421	2.03	4.42	0.31	32.27	1	fangflotant	2	2	4	1	1	3	0	zoo	4	3	1	?	3	0	0	sessils_crawling	4	0	0	0	0	1	c2	))
((	9286	880	?	227	?	?	7.45	1244	120	?	9286	622	?	106	0	214	132	30	50	?	12	?	?	?	?	7.87	1268	5.4	?	50	?	12	?	?	?	?	?	?	?	1	?	1	?	0	0	0	0	0	cap	0	2	0	2	2	?	0	sessils_crawling	6	2	0	1	0	1	c2	))
((	11979	842	367	250	?	?	7.73	1244	140	190	8583	406	210	66	3396	385	62	44	38	8	6	?	?	?	?	7.95	1099	3	186	136	62	16.8	300	1.99	151	1.55	4.26	0.3	5.23	1	desnitrificacio	3	2	0	2	0	0	1	noc	2	1	0	1	4	0	2	sessils	6	0	0	1	0	1	c2	))
((	11385	440	226	163	?	?	7.46	2597	95	706	7966	281	140	69	3419	?	?	?	37	4	4.8	?	?	?	?	7.46	1086	3.1	202	37	4	4.8	265	1.44	184	1.07	3.17	0.26	7.57	1	?	2	?	0	?	0	?	0	cap	?	?	?	?	?	?	0	cap	?	0	0	0	0	0	c3	))
((	9692	995	464	292	52	37	7.61	?	150	?	8203	521	350	113	1489	?	?	?	80	25	12	36	21	1.1	4.4	7.68	?	30	?	80	25	12	980	1.19	824	0.98	2.36	0.8	2.3	2	?	2	?	0	0	0	0	4	mico	1	?	0	?	?	0	0	cap	?	0	0	0	0	0	c10	))
((	10088	534	380	272	?	?	7.64	1310	120	?	8237	355	280	71	1851	300	200	45	50	5	12	?	?	?	?	7.59	1208	11	?	96	41	18.1	980	2.3	426	1.95	5.13	0.33	12.54	2	?	2	?	1	0	1	0	2	mico	3	2	0	1	?	0	2	gflag	5	3	0	0	1	0	c10	))
((	6762	621	301	260	44	23	7.52	1779	125	?	6762	469	237	94	0	0	0	0	53	9	8.4	16.2	12.1	?	?	7.7	1399	4.4	?	53	9	8.4	310	1.01	307	0.83	2.07	0.53	?	0	?	2	2	0	0	0	0	0	cap	1	2	0	2	2	?	0	sessils_crawling	5	0	0	2	0	1	c5	))
((	9860	890	430	437	?	?	7.67	1333	175	?	5326	345	221	43	4534	0	0	0	64	13	10	?	?	?	?	7.56	1298	7	?	193	109	25.2	930	1.84	505	?	3.36	0.28	2.78	2	fangflotant	2	?	1	2	3	0	0	thio	3	2	0	?	?	0	0	crawling	2	0	2	0	0	1	c14	))
((	6277	942	294	440	?	?	7.85	1385	190	?	6277	420	150	108	0	0	0	0	51	11	8.8	?	?	?	?	7.85	1315	6.1	?	51	11	8.8	210	1.07	196	0.93	2.23	0.29	19.78	2	desfloculacio	2	?	2	3	1	3	0	noc_41	4	2	3	2	2	0	1	crawling	7	0	0	1	0	2	c15	))
((	5544	577	378	310	?	?	7.89	1332	145	?	5544	245	165	62	0	0	0	0	25	4.5	4.8	?	?	?	?	7.65	1260	4.3	?	25	4.5	4.8	953	1.85	515	1.48	3.1	0.16	11.22	2	desfloculacio	2	2	0	0	2	0	3	mico	2	2	0	2	2	2	2	sessils_crawling	7	1	0	0	0	1	c19	))
((	6089	708	279	346	?	?	?	?	?	?	6089	289	183	101	0	0	0	0	34	2	5.4	?	?	?	?	?	?	?	?	34	2	5.4	960	2.06	466	1.79	3.02	0.18	10.72	1	?	3	?	2	1	1	0	0	zoo	3	1	0	?	1	1	0	cap	3	0	0	0	0	0	c1	))
((	6306	948	?	458	?	?	7.7	1385	175	?	6306	298	?	91	0	0	0	0	32	?	3.8	?	?	?	?	7.85	1554	3	?	32	?	3.8	230	1.28	180	1.02	3.09	?	15.58	3	?	3	?	0	3	0	3	0	noc_41	2	?	?	?	?	?	0	cap	?	0	0	0	0	0	c1	))
((	6504	820	380	343	?	?	8	1622	140	?	6504	360	178	64	0	0	0	0	41	7	6.4	?	?	?	?	7.74	1366	4.7	?	41	7	6.4	930	1.99	467	?	3.89	0.19	19.02	2	?	2	?	0	4	0	0	0	noc	?	?	?	?	?	0	0	cap	1	0	0	0	1	0	c1	))
((	8227	971	493	316	?	?	7.43	1232	140	?	8227	605	310	94	0	0	0	0	64	12	14	?	?	?	?	7.91	1167	6.9	?	64	12	14	220	1.22	180	?	3.4	0.74	12.06	1	?	1	?	0	0	0	0	0	cap	0	?	0	?	?	?	0	cap	?	0	0	0	0	0	c1	))
((	6207	464	?	162	?	?	?	?	?	?	6207	260	?	54	0	0	0	0	44	?	9	?	?	?	?	?	?	?	?	44	?	9	?	?	?	?	?	?	?	1	?	3	?	0	0	0	0	0	cap	?	?	0	?	?	?	0	cap	?	0	0	0	0	0	c1	))
((	6683	789	301	258	?	?	8.01	1384	135	?	6683	441	241	93	0	0	0	0	51	12	12	?	?	?	?	7.75	1278	5	?	51	12	12	910	1.31	695	?	3.97	0.41	37.33	2	?	1	2	1	0	0	0	4	mico	2	0	0	0	?	0	0	cap	2	1	0	0	0	1	c1	))
((	5861	852	?	479	?	?	?	?	?	?	5861	370	?	93	0	0	0	0	40	?	3.2	?	?	?	?	?	?	?	?	40	?	3.2	950	1.8	528	1.58	2.83	?	13.47	2	fangflotant	3	?	2	1	1	0	0	zoo	3	?	0	1	1	0	0	pflag	2	0	2	0	0	0	c1	))
((	9316	636	414	286	59	35	7.39	1391	140	?	9316	464	326	114	0	0	0	0	34	4	7	9.6	4	0.054	0.71	7.54	1190	4	?	34	4	7	865	2.18	397	1.88	4.06	0.46	8.47	2	desfloculacio	2	0	3	1	1	3	0	zoo_41	4	2	0	1	1	2	0	sessils_crawling	5	0	0	0	1	0	c1	))
((	13306	934	519	378	?	?	7.53	1312	155	?	8539	431	225	75	4767	364	175	57	96	13	15	?	?	?	?	7.7	959	14	?	158	75	23	560	1.24	452	1.07	2.96	0.52	7.47	4	fangflotant	2	1	0	4	1	0	0	noc	2	1	0	2	2	0	0	sessils	3	0	0	0	0	0	c17	))
((	14068	709	?	170	58	42	7.56	1212	110	?	9987	596	?	85	4081	370	?	40	49	?	8	16	10	0.02	0.58	7.88	1106	4	?	142	?	17.3	840	2.66	316	?	5.93	?	8.05	2	?	3	4	2	1	1	3	0	v_41	4	2	1	?	2	2	1	sessils_crawling	7	0	0	1	0	1	c11	))
